"","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","MET2013","CITY","STRATA","GQ","RENT","HHINCOME","PERNUM","PERWT","AGE","RACE","RACED","HISPAN","HISPAND","CITIZEN","YRIMMIG","YRSUSA1","LANGUAGE","LANGUAGED","EDUC","EDUCD","EMPSTAT","EMPSTATD","FTOTINC","TRANWORK"
"4067","2018","2018 ACS",570290,2018001170944,31,2018005702901,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,21900,2,42,"82","White","White","Other","Guatemalan","Naturalized citizen","1987","31","Spanish","Spanish","1 year of college","1 or more years of college credit, no degree","Not in labor force","Not in Labor Force",21900,"N/A"
"4068","2018","2018 ACS",570295,2018001171096,69,2018005702951,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",830,28000,1,70,"30","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Some college, but less than 1 year","Employed","At work",28000,"Auto, truck, or van"
"4069","2018","2018 ACS",570299,2018001171475,31,2018005702991,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1100,38400,1,31,"32","White","White","Mexican","Mexican","N/A","N/A","N/A or less than one year","English","English","1 year of college","1 or more years of college credit, no degree","Employed","At work",38400,"Walked only"
"4070","2018","2018 ACS",570301,2018001171560,54,2018005703011,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,151700,1,54,"64","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Some college, but less than 1 year","Employed","At work",151700,"Auto, truck, or van"
"4071","2018","2018 ACS",570301,2018001171560,54,2018005703011,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,151700,2,50,"57","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Some college, but less than 1 year","Employed","At work",151700,"Auto, truck, or van"
"4072","2018","2018 ACS",570301,2018001171560,54,2018005703011,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,151700,3,76,"19","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Unemployed","Unemployed",151700,"N/A"
"4073","2018","2018 ACS",570301,2018001171560,54,2018005703011,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,151700,4,36,"24","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Unemployed","Unemployed",151700,"N/A"
"4074","2018","2018 ACS",570304,2018001171654,33,2018005703041,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",860,2100,1,33,"31","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Employed","At work",2100,"Auto, truck, or van"
"4075","2018","2018 ACS",570304,2018001171654,33,2018005703041,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",860,2100,2,89,"7","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Nursery school to grade 4","Kindergarten","N/A","N/A",2100,"N/A"
"4076","2018","2018 ACS",570304,2018001171654,33,2018005703041,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",860,2100,3,73,"4","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","N/A or blank","N/A or blank","Nursery school to grade 4","Nursery school, preschool","N/A","N/A",2100,"N/A"
"4077","2018","2018 ACS",570304,2018001171654,33,2018005703041,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",860,2100,4,73,"4","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","N/A or blank","N/A or blank","Nursery school to grade 4","Nursery school, preschool","N/A","N/A",2100,"N/A"
"4078","2018","2018 ACS",570313,2018001172325,160,2018005703131,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,17000,1,160,"38","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","1 year of college","1 or more years of college credit, no degree","Employed","At work",17000,"Bus or trolley bus"
"4079","2018","2018 ACS",570327,2018001173381,61,2018005703271,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",220,2800,1,60,"59","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","12th grade, no diploma","Employed","At work",2800,"Auto, truck, or van"
"4080","2018","2018 ACS",570349,2018001175299,58,2018005703491,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,388000,1,58,"51","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","1 year of college","1 or more years of college credit, no degree","Employed","At work",388000,"Auto, truck, or van"
"4081","2018","2018 ACS",570349,2018001175299,58,2018005703491,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,388000,2,59,"60","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Not in labor force","Not in Labor Force",388000,"N/A"
"4082","2018","2018 ACS",570354,2018001175741,67,2018005703541,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,75500,1,67,"38","Other Asian or Pacific Islander","Vietnamese","Not Hispanic","Not Hispanic","Naturalized citizen","1981 (1990 PUMS: 1980-1981)","37","Vietnamese","Vietnamese","4 years of college","Bachelor's degree","Employed","At work",75500,"Auto, truck, or van"
"4083","2018","2018 ACS",570354,2018001175741,67,2018005703541,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,75500,2,74,"42","Other Asian or Pacific Islander","Vietnamese","Not Hispanic","Not Hispanic","Naturalized citizen","1991","27","Vietnamese","Vietnamese","4 years of college","Bachelor's degree","Employed","At work",75500,"Auto, truck, or van"
"4084","2018","2018 ACS",570354,2018001175741,67,2018005703541,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,75500,3,41,"12","Other Asian or Pacific Islander","Vietnamese","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 5, 6, 7, or 8","Grade 6","N/A","N/A",75500,"N/A"
"4085","2018","2018 ACS",570354,2018001175741,67,2018005703541,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,75500,4,54,"10","Other Asian or Pacific Islander","Vietnamese","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","N/A or no schooling","No schooling completed","N/A","N/A",75500,"N/A"
"4086","2018","2018 ACS",570365,2018001176375,54,2018005703651,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,104930,1,54,"67","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Employed","At work",104930,"Auto, truck, or van"
"4087","2018","2018 ACS",570365,2018001176375,54,2018005703651,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,104930,2,51,"66","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Employed","At work",104930,"Auto, truck, or van"
"4088","2018","2018 ACS",570368,2018001176450,32,2018005703681,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1400,64000,1,32,"51","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",64000,"Auto, truck, or van"
"4089","2018","2018 ACS",570368,2018001176450,32,2018005703681,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1400,64000,2,30,"49","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Some college, but less than 1 year","Not in labor force","Not in Labor Force",64000,"N/A"
"4090","2018","2018 ACS",570368,2018001176450,32,2018005703681,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1400,64000,3,21,"20","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","GED or alternative credential","Not in labor force","Not in Labor Force",64000,"N/A"
"4091","2018","2018 ACS",570368,2018001176450,32,2018005703681,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1400,64000,4,45,"19","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Not in labor force","Not in Labor Force",64000,"N/A"
"4092","2018","2018 ACS",570368,2018001176450,32,2018005703681,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1400,64000,5,28,"17","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 11","Grade 11","Not in labor force","Not in Labor Force",64000,"N/A"
"4093","2018","2018 ACS",570368,2018001176450,32,2018005703681,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1400,64000,6,33,"13","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 5, 6, 7, or 8","Grade 7","N/A","N/A",64000,"N/A"
"4094","2018","2018 ACS",570371,2018001176683,120,2018005703711,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",1200,25600,1,119,"38","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",1600,"Auto, truck, or van"
"4095","2018","2018 ACS",570371,2018001176683,120,2018005703711,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",1200,25600,2,203,"1","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","N/A or blank","N/A or blank","N/A or no schooling","N/A","N/A","N/A",1600,"N/A"
"4096","2018","2018 ACS",570371,2018001176683,120,2018005703711,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",1200,25600,3,94,"38","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",1600,"Auto, truck, or van"
"4097","2018","2018 ACS",570377,2018001177323,58,2018005703771,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,68600,1,58,"66","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","Spanish","Spanish","1 year of college","1 or more years of college credit, no degree","Not in labor force","Not in Labor Force",68600,"N/A"
"4098","2018","2018 ACS",570377,2018001177323,58,2018005703771,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,68600,2,47,"67","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","Spanish","Spanish","Grade 9","Grade 9","Not in labor force","Not in Labor Force",68600,"N/A"
"4099","2018","2018 ACS",570384,2018001178016,36,2018005703841,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,97030,1,35,"59","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Professional degree beyond a bachelor's degree","Employed","At work",97030,"Auto, truck, or van"
"4100","2018","2018 ACS",570384,2018001178016,36,2018005703841,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,97030,2,42,"61","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Not in labor force","Not in Labor Force",97030,"N/A"
"4101","2018","2018 ACS",570431,2018001182265,34,2018005704311,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,153000,1,34,"62","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Not in labor force","Not in Labor Force",153000,"N/A"
"4102","2018","2018 ACS",570431,2018001182265,34,2018005704311,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,153000,2,33,"61","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",153000,"Auto, truck, or van"
